,Link,Name,Price,Rating,# of Ratings
178,https://www.amazon.com/TP-Link-HS100-Required-Google-Assistant/dp/B0178IC734/ref=sr_1_165?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-165,"Kasa Smart (HS100) Plug by TP-Link, Smart Home WiFi Outlet Works with Alexa, Echo, Google Home & IFTTT, No Hub Required, Remote Control, 15 Amp, UL Certified, 1-Pack",16.99,4.5 out of 5 stars,27411
179,https://www.amazon.com/meross-Compatible-Assistant-SmartThings-Notification/dp/B084Z5QZR2/ref=sr_1_166?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-166,"meross Smart Garage Door Opener Remote, Compatible with Apple HomeKit, Amazon Alexa, Google Assistant, SmartThings, Multiple Notification Modes, No Hub Needed",39.99,4.5 out of 5 stars,404
180,https://www.amazon.com/LED-Strip-Lights-Waterproof-Remote/dp/B07XL8C5LD/ref=sr_1_167?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-167,Arzerlize LED Strip Lights 32.8ft 300LEDs WiFi Connect Waterproof Smart RGB LED Strip Lights for Bedroom Music Sync Color Changing Rope Tape Lights for Party Indoor Outdoor APP Control with Remote,34.99,4.3 out of 5 stars,603
181,https://www.amazon.com/Philips-Hue-Ambiance-Starter-Assistant/dp/B07R1NMLL4/ref=sr_1_168?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-168,"Philips Hue White and Color Ambiance LED Smart Light Bulb Starter Kit, 3 A19 Smart Bulbs & 1 Hue Hub (Works with Alexa, Apple HomeKit & Google Assistant)",158.95,4.7 out of 5 stars,1689
182,https://www.amazon.com/Outdoor-Security-Camera-Integrated-floodlight/dp/B01L25GOGA/ref=sr_1_169?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-169,"Netatmo Smart Outdoor Security Camera, WiFi, Integrated Floodlight, Movement Detection, Night Vision, Without Fees, NOC01-US, Black Aluminium",298.36,4.0 out of 5 stars,283
183,https://www.amazon.com/Philips-Hue-Equivalent-Compatible-Assistant/dp/B06Y3QXSGX/ref=sr_1_171?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-171,"Philips Hue 464479 Hue White and Color Ambiance A19 60W Equivalent Starter Kit Compatible with Amazon Alexa, Apple HomeKit, and Google Assistant, 3-Bulb",199.0,4.5 out of 5 stars,716
184,https://www.amazon.com/Smart-Light-Switch-Aleath-2-4Ghz/dp/B0834NV2L7/ref=sr_1_172?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-172,"Smart Light Switch, Aleath Smart Switch, 2.4Ghz WIFI Light Switch - Neutral Wire Needed, Compatible with Alexa, Google Assistant and IFTTT, Remote Control - 2gang",25.99,4.5 out of 5 stars,316
185,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0822787UZTUYD11PK6Y&url=%2FLighting-Equivalent-3000Lumes-Daylight-Driveway%2Fdp%2FB07QF7JTG4%2Fref%3Dsr_1_173_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-173-spons%26psc%3D1&qualifier=1614548121&id=6773633074147065&widgetName=sp_mtf,"Led Light Bulbs 30W (150-200 Watt Equivalent) E26/E27 Led Shop Light,3000LM Square Light for Home Lighting，Bedroom Etc.",8.09,4.3 out of 5 stars,66
186,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07639723KIH3CRGA9QFZ&url=%2FAqara-REQUIRES-Automation-Compatible-Assistant%2Fdp%2FB081ZQZJ8J%2Fref%3Dsr_1_174_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-174-spons%26psc%3D1%26smid%3DA35PXP61BJ01A2&qualifier=1614548121&id=6773633074147065&widgetName=sp_mtf,"Aqara Smart Light Switch (No Neutral, Double Rocker), Requires AQARA HUB, Zigbee Switch, Remote Control and Set Timer for Home Automation, Compatible with Alexa, Apple HomeKit, Google Assistant",44.99,4.3 out of 5 stars,206
187,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03148002N2YKG42CSO0E&url=%2FAOPUTTRIVER-HP-6344A-E26-Garage-Light%2Fdp%2FB07WZWSM81%2Fref%3Dsr_1_175_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-175-spons%26psc%3D1&qualifier=1614548121&id=6773633074147065&widgetName=sp_mtf,"LED Garage Lights, Deformable Garage Light Bulb for 60W 6000LM Decorative Industrial Ceiling Light Led with 3 Adjustable Panels Energy-Saving and Super Bright for Warehouse Gym Residential etc",15.99,4.9 out of 5 stars,20
188,https://www.amazon.com/Philips-Hue-Bluetooth-Smart-Lightstrip/dp/B08Q89QLKT/ref=sr_1_176?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-176,"Philips Hue Bluetooth Smart Lightstrip Plus Base Kit - 2m/6ft LED Strip Lights for Family Christmas Holiday - Voice Compatible with Amazon Alexa, Apple Homekit and Google Home - BROAGE Power Plug",149.99,5.0 out of 5 stars,4
189,https://www.amazon.com/Fibaro-USA-FGBHMS-001-HomeKit-enabled-Multi-Sensor/dp/B01M2YTQ13/ref=sr_1_179?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-179,"Fibaro USA FGBHMS-001 Motion Sensor, HomeKit-enabled Multi-Sensor",49.99,3.5 out of 5 stars,87
190,https://www.amazon.com/Philips-Hue-Lightstrip-Compatible-555904/dp/B08CK9LQP5/ref=sr_1_180?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-180,"Philips Hue Smart Outdoor Lightstrip, 2m/7ft, (Voice Compatible with Amazon Alexa, Apple Homekit, and Google Home, Hue Hub Sold Separately), White",80.3,4.7 out of 5 stars,57
191,https://www.amazon.com/Aukora-100-Watt-Equivalent-Activated-Security/dp/B07DXMF23S/ref=sr_1_181?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-181,"Motion Sensor Light Bulbs, Aukora 12W (100-Watt Equivalent) E26 Motion Activated Dusk to Dawn Security Light Bulb Outdoor/Indoor for Front Door Porch Garage Basement Hallway Closet(Cold White 2 Pack)",16.99,4.4 out of 5 stars,9686
192,https://www.amazon.com/548545-White-Color-Ambiance-Starter/dp/B082FRMQLB/ref=sr_1_182?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-182,"Philips Hue A19 LED Smart Bulb Starter Kit, 4 A19 Bulbs, 1 Hue Hub",199.0,4.8 out of 5 stars,767
193,https://www.amazon.com/DOGAIN-Changing-SmartThings-Dimmable-Equivalent/dp/B08TG7342W/ref=sr_1_183?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-183,DOGAIN Zigbee Smart Light Bulbs E12 Base B10/B11 Hue Lights Color Changing Light Bulb that Work with SmartThings Alexa Google Home Dimmable Alexa Light Bulbs(Hub Required) 320 lm 35w Equivalent 3 Pack,25.99,4.0 out of 5 stars,1
194,https://www.amazon.com/Govee-Colored-Cupboard-Lighting-Adhesive/dp/B07RX57HDL/ref=sr_1_184?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-184,"Govee LED Strip Lights, 32.8FT RGB LED Lights with Remote Control, 20 Colors and DIY Mode Color Changing LED Lights, Easy Installation Light Strip for Bedroom, Ceiling, Kitchen (2x16.4FT)",22.99,4.7 out of 5 stars,48759
195,https://www.amazon.com/Legrand-Q-Wireless-Bluetooth-Door-Window/dp/B0815M24D4/ref=sr_1_185?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-185,"Legrand-On-Q Smart Motion Sensor, Works with Apple HomeKit, Wireless, Low Energy (Door-Window Sensor)",39.93,3.6 out of 5 stars,2
196,https://www.amazon.com/SAUDIO-Changing-Compatible-Assistant-Multicolor/dp/B07RX62616/ref=sr_1_186?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-186,"Smart WiFi Alexa Light Bulbs, SAUDIO LED RGB Color Changing Bulbs, Works with Alexa, Echo, Google Home & Siri, 2.4GHz WiFi Only, No Hub Required, 7W A19 E26 Multicolor 4 Pack",32.99,4.4 out of 5 stars,8255
197,https://www.amazon.com/Black-Philips-RunLessWire-Compatible-Assistant/dp/B07MMZB2TN/ref=sr_1_188?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-188,"RunLessWire Click for Philips Hue Wireless Dimmer Light Switch, Smart Switch with Battery-Free Installation (Switch, Black)",59.99,4.6 out of 5 stars,33
198,https://www.amazon.com/Philips-464487-Equivalent-Compatible-Assistant/dp/B01M9AU8MB/ref=sr_1_190?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-190,"Philips Hue Single Premium A19 Smart Bulb, 16 million colors, for most lamps & overhead lights (Hue Hub Required, Works with Alexa), Old Version",89.99,4.7 out of 5 stars,3755
199,https://www.amazon.com/CNBRIGHTER-Waterproof-Transformer-110V-120V-Converter/dp/B07GWJ73F1/ref=sr_1_191?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-191,"CNBRIGHTER Waterproof 12V AC Transformer 5A 60W,110V-120V AC to 12V AC LED Power Supply, Voltage Converter LED Driver,Adapter for Outdoor Landscape Lighting/Swimming Pool Light (60 Watts)",43.99,4.6 out of 5 stars,121
200,https://www.amazon.com/Lutron-Wireless-Lighting-P-BDG-PKG2W-Assistant/dp/B01M3XJUAD/ref=sr_1_192?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-192,"Lutron P-BDG-PKG2W-A Wireless Deluxe Dimmer Bridge Caseta Smart Start Kit, White, 2 Count",164.9,4.8 out of 5 stars,1335
201,https://www.amazon.com/Aqara-Neutral-Automation-Compatible-Assistant/dp/B08GK9SSYH/ref=sr_1_193?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-193,"Aqara Smart Light Switch (No Neutral, Single Rocker) Plus Aqara Hub, Zigbee Switch, Remote Control and Set Timer for Home Automation, Compatible with Alexa, Apple HomeKit, Google Assistant",7.99,5.0 out of 5 stars,3
202,https://www.amazon.com/Switch-2-Pack-Bundle-Assistant-F7C030-BDL/dp/B076N4D8QP/ref=sr_1_194?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-194,"WeMo F7C030-BDL in-Wall Smart Switch, No Hub Required",63.32,4.2 out of 5 stars,5625
203,https://www.amazon.com/SYLVANIA-SMART-HomeKit-Control-Required/dp/B079G1PH8V/ref=sr_1_196?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-196,"SYLVANIA SMART+ Apple HomeKit Smart Plug, Works with Siri Voice Control, No Hub Required for Set up",34.99,4.4 out of 5 stars,178
204,https://www.amazon.com/Sylvania-75587-Bluetooth-HomeKit-Required/dp/B07H8M1YPG/ref=sr_1_198?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-198,"LEDVANCE 75587 Sylvania Smart+ Bluetooth Full Color BR30, Works with Apple HomeKit and Siri Voice Control, No Hub Required for Set Up, 4 Pack",126.37,2.4 out of 5 stars,8
205,https://www.amazon.com/Philips-SmartThings-Required-Dimmable-Equivalent/dp/B08428JSDZ/ref=sr_1_199?dchild=1&keywords=homekit+light&qid=1614548121&sr=8-199,"Innr Smart Bulb Color A19, Works with Philips Hue, SmartThings, Alexa, Google Home (Hub Required), Dimmable RGBW LED Light Bulb, 60W Equivalent, AE 280C (2-Pack)",49.99,4.3 out of 5 stars,168
206,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0512108PJATFFDXSIAH&url=%2FLED-Strip-Lights-32-8-Decorations%2Fdp%2FB08BH3NQ2X%2Fref%3Dsr_1_200_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-200-spons%26psc%3D1%26smid%3DA1KZP79OWK5OA8&qualifier=1614548121&id=6773633074147065&widgetName=sp_btf,"LED Strip Lights 32.8 Ft - Premium RGB Color Changing LED Light for Bedroom, Wall, Home, TV - Bright 5050 LED Flexible Tape Lighting Strips with 44-Key IR Remote Control - Party Decorations – 300 LEDs",14.99,4.2 out of 5 stars,7
207,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A054484112ER9MMCLX5BN&url=%2FSmart-Peteme-Changing-Google-Equivalent%2Fdp%2FB08GM4G7WM%2Fref%3Dsr_1_201_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548121%26sr%3D8-201-spons%26psc%3D1%26smid%3DA2N09NRV1UEMCZ&qualifier=1614548121&id=6773633074147065&widgetName=sp_btf,"Smart Alexa Light Bulbs, Peteme Color Changing WiFi RGB Light Bulbs, 8 Bulbs & 1 Hub Compatible with Alexa, Siri, Echo, Google Home, E26 A19 60W Equivalent",79.99,4.5 out of 5 stars,114
208,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A01179519DC67PKPWNYA&url=%2FBluetooth-Light-Changing-Flexible-Decoration%2Fdp%2FB08CVDYTH2%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-193-spons%26psc%3D1&qualifier=1614548125&id=5254844064662354&widgetName=sp_atf_next,"LED Strip Lights 50ft, Bluetooth LED Light Strips Sync to Music, Color Changing Strip Light with APP Remote Control, 5050 RGB LED Strips Flexible LED Lights for Bedroom Party Home Decoration (1x50ft)",27.99,4.4 out of 5 stars,183
209,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A08750902TEX3F48ASCKN&url=%2FAromatherapy-Diffuser-Humidifier-Bluetooth-Waterless%2Fdp%2FB07Z1B7W8P%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-194-spons%26psc%3D1&qualifier=1614548125&id=5254844064662354&widgetName=sp_atf_next,"Cool Mist Humidifiers for Bedroom, Smart Diffusers for Essential Oils ,400ml Small Room Humidifier Essential Oil Diffuser for Home& with Bluetooth Speaker 7 Color LED Night Lights Support APP Control and Auto Shut-off Air Humidifier",33.99,4.3 out of 5 stars,327
210,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A10353963JW229FO06FGM&url=%2FHitLights-Neutral-UL-Listed-Premium-Density%2Fdp%2FB00SA7QKYU%2Fref%3Dsr_1_195_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-195-spons%26psc%3D1&qualifier=1614548125&id=5254844064662354&widgetName=sp_atf_next,"HitLights Neutral White LED Strip Lights, UL-Listed Premium High Density 2835 LED Lights - 10 Feet, 180 LEDs, 4000K, 1100Lumens/m, 2.8 Watts/Foot, 12V DC LED Tape Light",29.99,4.3 out of 5 stars,251
211,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07833142DBAHQCEC1A1W&url=%2FLegrand-Adorne-ASTPRRM1-SofTap-Magnesium%2Fdp%2FB00KO82SDA%2Fref%3Dsr_1_196_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-196-spons%26psc%3D1%26smid%3DAIZ4V8MT8350P&qualifier=1614548125&id=5254844064662354&widgetName=sp_atf_next,"Legrand adorne sofTap Wi-Fi Ready Remote Switch in Magnesium Finish, ASTPRRM1",76.68,4.7 out of 5 stars,3
212,https://www.amazon.com/eufy-Security-Wireless-Resolution-Compatibility/dp/B08C4TDK5N/ref=sr_1_197?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-197,"eufy Security, eufyCam 2C Pro 2-Cam Kit, Wireless Home Security System with 2K Resolution, 180-Day Battery Life, HomeKit Compatibility, IP67, Night Vision, and No Monthly Fee.",319.99,4.5 out of 5 stars,239
213,https://www.amazon.com/Eve-Energy-Strip-overvoltage-overcurrent/dp/B07PX57RH4/ref=sr_1_198?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-198,Eve Energy Strip - Apple HomeKit Smart Home Triple Outlet & Power Meter with Built-in Schedules & Switches,99.95,4.5 out of 5 stars,153
214,https://www.amazon.com/Sylvania-70741-Bluetooth-Homekit-Required/dp/B07H9123S4/ref=sr_1_199?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-199,"LEDVANCE 70741 Sylvania 74582 + Bluetooth Smart Plug, Works with Apple Homekit and Siri Voice Control, No Hub Required for Set up, 4 Pack, Outlet",149.99,3.9 out of 5 stars,26
215,https://www.amazon.com/WeMo-Outdoor-WSP090-Google-Homekit/dp/B08HV42NDJ/ref=sr_1_200?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-200,"WeMo WiFi Smart Outdoor Plug (WSP090), Works with Alexa, Google, & Homekit",39.99,4.3 out of 5 stars,216
216,https://www.amazon.com/Philips-Hue-Lights-Bluetooth-compatible/dp/B07XD578LD/ref=sr_1_201?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-201,"Philips Hue Smart Plug for Hue Smart Lights, Bluetooth &Hue Hub Compatible",30.3,4.8 out of 5 stars,2072
217,https://www.amazon.com/Homekit-AIMENGTE-Changing-Control-Required/dp/B086C4XCQY/ref=sr_1_202?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-202,"Smart WiFi Homekit Light Bulbs, AIMENGTE LED RGB Color Changing Bulb E27 Works with Apple Homekit & Siri, Remote Control & Voice Control, 2.4GHz WiFi Only, No Hub Required",14.99,3.5 out of 5 stars,10
218,https://www.amazon.com/Philips-Hue-Motion-Installation-Free-Exclusive/dp/B01KJYSOGI/ref=sr_1_203?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-203,"Philips Hue Smart Motion Sensor (Installation-Free Exclusive for Philips Hue Lights), Hue Hub Required",39.97,4.6 out of 5 stars,1099
219,https://www.amazon.com/eufy-Security-eufyCam-Wireless-Compatibility/dp/B07X419DHZ/ref=sr_1_204?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-204,"eufy Security, eufyCam 2C 1-Cam Kit, Wireless Home Security System with 180-Day Battery Life, HomeKit Compatibility, 1080p HD, IP67, Night Vision, No Monthly Fee",139.99,4.6 out of 5 stars,519
220,https://www.amazon.com/Incipio-CommandKit-Wireless-Automation-Compatible/dp/B019UC4YAK/ref=sr_1_205?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-205,"Incipio CommandKit Wireless Smart Light Bulb Adapter with Dimming, WiFi Enabled Smart Home Automation Lighting System Adapter with Apple HomeKit Compatible App",9.85,3.1 out of 5 stars,86
221,https://www.amazon.com/Reliable-Support-HomeKit-Assistant-SmartThings/dp/B084JD86NT/ref=sr_1_206?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-206,"Meross Smart Plug Mini, 16A & Reliable WiFi, Support Apple HomeKit, Siri, Alexa, Echo, Google Assistant, Nest Hub and SmartThings, App Control, Timer, No Hub Needed, 3 Pack",33.99,4.5 out of 5 stars,910
222,https://www.amazon.com/Colored-Equivalent-Dimmable-Changing-HomeKit/dp/B07VNF8PR4/ref=sr_1_207?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-207,"Smart WiFi Light Bulbs Work with Apple HomeKit/Alexa/Echo/Google Home (No Hub Required), LED RGB Color Changing Dimmable Light Bulb 40W Equivalent, 7W E26/27 A19 by SANTALA",21.86,3.6 out of 5 stars,12
223,https://www.amazon.com/Lutron-Assistant-P-PKG1WB-WH-Decorator-Wallplate/dp/B08F7WW76Z/ref=sr_1_209?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-209,"Lutron Caseta Smart Home Dimmer Switch and Pico Remote Kit, Compatible with Alexa, Apple HomeKit, and The Google Assistant | P-PKG1WB-WH | White & Claro 3 Gang Decorator Wallplate, CW-3-WH, White",4.92,4.7 out of 5 stars,5
224,https://www.amazon.com/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_210?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-210,"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",42.56,3.9 out of 5 stars,140
225,https://www.amazon.com/Logitech-Circle-HomeKit-Enabled-Security-Camera/dp/B085HKNBSX/ref=sr_1_213?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-213,"Logitech Circle View Weatherproof Wired Home Security Camera with Logitech TrueView Video, 180° Wide Angle, 1080p HD, Night Vision, 2-Way Audio, Tilt for Privacy, Encrypted, Apple HomeKit Secure Video",139.07,4.1 out of 5 stars,111
226,https://www.amazon.com/Leviton-DDKIT-SG-Decora-Digital-Switch/dp/B06Y5H8B68/ref=sr_1_215?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-215,"Leviton DDKIT-SG Decora Digital/Decora Smart Switch Color Change Kit, Gray",5.23,4.4 out of 5 stars,22
227,https://www.amazon.com/Lighting-Equivalent-3000Lumes-Daylight-Driveway/dp/B07QF7JTG4/ref=sr_1_216?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-216,"Led Light Bulbs 30W (150-200 Watt Equivalent) E26/E27 Led Shop Light,3000LM Square Light for Home Lighting，Bedroom Etc.",8.09,4.3 out of 5 stars,66
228,https://www.amazon.com/Treatlife-Smart-Light-Switch-Assistant/dp/B07R4MFWCQ/ref=sr_1_217?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-217,"Single Pole Treatlife Smart Light Switch, 4 Pack, Neutral Wire Required, 2.4Ghz Wi-Fi Light Switch, Works with Alexa and Google Home, Schedule, Remote Control, ETL Listed, FCC",39.99,4.7 out of 5 stars,6031
229,https://www.amazon.com/Gosund-Dimmable-Changing-Equivalent-Required/dp/B088D45F51/ref=sr_1_218?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-218,"Smart Wifi Light Bulb Gosund LED WiFi RGB Color Changing Bulbs that Works with Alexa Google Home Assistant, E26 A19 8W Multicolor Lights Bulb, No Hub Required, 2.4GHz Only, 4 Pack",32.99,4.5 out of 5 stars,1359
230,https://www.amazon.com/Sylvania-SMART-Bluetooth-HomeKit-Required/dp/B078Y3FVYL/ref=sr_1_219?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-219,"SYLVANIA General Lighting 78069 Bluetooth In-Wall Switch, Works with Apple HomeKit and Siri Voice Control, No Hub Required, 1 Pack",29.99,3.4 out of 5 stars,80
231,https://www.amazon.com/Ceiling-Controller-Compatible-Required-Universal/dp/B07Z948VY4/ref=sr_1_220?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-220,"Smart WiFi Fan Switch Ceiling Fan and Light Remote Control Kit, WiFi Fan Controller Compatible with Alexa Google, Phone APP Control, No Hub Required, Universal Ceiling Fan Light Remote Control",27.99,4.3 out of 5 stars,690
232,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0111826YE9A9HK8CMD2&url=%2FYinuo-Mirror-Flameless-Operated-Flickering%2Fdp%2FB07S9VV6LK%2Fref%3Dsr_1_221_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-221-spons%26psc%3D1&qualifier=1614548125&id=5254844064662354&widgetName=sp_mtf,"Led Flameless Candles, Battery Operated Flickering Candles Pillar Real Wax Moving Flame Electric Candle Sets Gold Glass Effect with Remote Timer, 4 in, 5 in, 6 in, Pack of 3",26.99,4.6 out of 5 stars,1492
233,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0833909105M94E0RDE0S&url=%2FTable-Bedside-Lamp-Touch-Sensor%2Fdp%2FB08BHSRJKM%2Fref%3Dsr_1_222_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-222-spons%26psc%3D1&qualifier=1614548125&id=5254844064662354&widgetName=sp_mtf,Table Bedside Lamp Touch Sensor - Dimmable USB Charging Port Warm Light LED Color Changing RGB Night Lamp for Bedrooms Office Hallways,26.99,4.5 out of 5 stars,269
234,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A00324281L7BYTRHAVDSQ&url=%2FNiteBird-Multicolor-Dimmable-Equivalent-Required%2Fdp%2FB0824DFHY2%2Fref%3Dsr_1_223_sspa%3Fdchild%3D1%26keywords%3Dhomekit%2Blight%26qid%3D1614548125%26sr%3D8-223-spons%26psc%3D1&qualifier=1614548125&id=5254844064662354&widgetName=sp_mtf,"Smart Light Bulb,NiteBird Dimmable WiFi Bulbs Works with Alexa Echo and Google Home, RGB Color Changing LED Lights Bulbs, A19 E26 8W Warm White 2700k, 75W Equivalent, No Hub Required,2 Pack",16.99,4.3 out of 5 stars,1942
235,https://www.amazon.com/YEELIGHT-Adjustable-Temperature-Equivalent-Smartphone/dp/B076CJL8DL/ref=sr_1_224?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-224,"Yeelight Smart LED Light Bulb, Tunable, Dimmable, App & Voice Control WiFi Smart Light Bulb, Alexa Compatible, no hub Required, A19 60W Equivalent Smart Home (White 1-Pack)",16.99,4.1 out of 5 stars,1010
236,https://www.amazon.com/Philips-Hue-Ambiance-Requires-Assistant/dp/B07GVWFQDK/ref=sr_1_225?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-225,"Philips Hue White Ambiance Being Smart Pendant Light (Requires Hue Hub, Works with Amazon Alexa, Apple HomeKit and Google Assistant)",249.99,4.2 out of 5 stars,16
237,https://www.amazon.com/SwitchBot-switch-button-controlled-compatible/dp/B07B7NXV4R/ref=sr_1_226?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-226,"SwitchBot Smart Switch Button Pusher - No Wiring, Wireless App or Timer Control, Add SwitchBot Hub compatible with Alexa, Google Home, HomePod, IFTTT",29.0,4.4 out of 5 stars,4839
238,https://www.amazon.com/Hunter-Indoor-Ceiling-Fan-control/dp/B076HSLGV4/ref=sr_1_227?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-227,"HUNTER 59381Apache Indoor Wi-Fi Ceiling Fan with LED Light and Remote Control, 54"", Matte Silver",349.99,3.8 out of 5 stars,51
239,https://www.amazon.com/32-8-Strip-Lights-Control-Roll/dp/B08DCCH75L/ref=sr_1_228?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-228,"32.8 Ft LED Strip Lights App Control 1 Roll - 5050 RGB Color Changing - Music Sync Bluetooth Remote Led Strip Lights - 10 Meters 24V RGB LED Strip for Room Decor, Bedroom, Dorm, Kitchen",28.99,4.3 out of 5 stars,13
240,https://www.amazon.com/Philips-Hue-Outdoor-required-assistant/dp/B07D8BDC39/ref=sr_1_229?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-229,"Philips Hue Lucca White Outdoor Lantern (Hub Required), Smart Outdoor Wall Fixture and 1 Hue White LED Smart Bulb, Works with Alexa, Apple Homekit and Google Assistant",69.99,4.6 out of 5 stars,469
241,https://www.amazon.com/muscccm-Waterproof-Changing-Controller-Decoration/dp/B087GH739G/ref=sr_1_231?dchild=1&keywords=homekit+light&qid=1614548125&sr=8-231,"muscccm LED Strip Lights Waterproof Smart WiFi 32.8ft 10M with IOS/Android App Control Music Color Changing 44keys IR Remote Controller Light Strips Kit for Home, Bedroom, Kitchen,Party,DIY Decoration",29.99,4.6 out of 5 stars,10
